"_raw",CharCount
"குறிப்பிற் குறிப்புணரா வாயின் உறுப்பினுள்
என்ன பயத்தவோ கண் ⁠705",30
"குறித்தது கூறாமைக் கொள்வாரோ டேனை
உறுப்போ ரனையரால் வேறு ⁠704",26
"குறிப்பிற் குறிப்புணர் வாரை உறுப்பினுள்
யாது கொடுத்தும் கொளல் ⁠703",29
"ஐயப் படாஅது அகத்தது உணர்வானைத்
தெய்வத்தோ டொப்பக் கொளல் ⁠702",30
"கூறாமை நோக்கிக் குறிப்பறிவான் எஞ்ஞான்றும்
மாறாநீர் வையக் கணி ⁠701",29
"பழையம் எனக்கருதிப் பண்பல்ல செய்யும்
கெழுதகைமை கேடு தரும் ⁠700",30
"கொளப்பட்டேம் என்றெண்ணிக் கொள்ளாத செய்யார்
துளக்கற்ற காட்சி யவர் ⁠699",33
"இளையர் இனமுறையர் என்றிகழார் நின்ற
ஒளியோடு ஒழுகப் படும் ⁠698",30
"வேட்பன சொல்லி வினையில எஞ்ஞான்றும்
கேட்பினும் சொல்லா விடல் ⁠697",28
"குறிப்பறிந்து காலங் கருதி வெறுப்பில
வேண்டுப வேட்பச் சொலல் ⁠696",29
"எப்பொருளும் ஓரார் தொடரார்மற் றப்பொருளை
விட்டக்கால் கேட்க மறை ⁠695",31
"செவிச்சொல்லும் சேர்ந்த நகையும் அவித்தொழுகல்
ஆன்ற பெரியா ரகத்து ⁠694",32
"போற்றின் அரியவை போற்றல் கடுத்தபின்
தேற்றுதல் யார்க்கும் அரிது ⁠693",31
"மன்னர் விழைப விழையாமை மன்னரால்
மன்னிய ஆக்கந் தரும் ⁠692",27
"அகலாது அணுகாது தீக்காய்வார் போல்க
இகல்வேந்தர்ச் சேர்ந்தொழுகு வார் ⁠691",33
"இறுதி பயப்பினும் எஞ்சாது இறைவற்கு
உறுதி பயப்பதாம் தூது ⁠690",29
"விடுமாற்றம் வேந்தர்க்கு உரைப்பான் வடுமாற்றம்
வாய்சேரா வன்க ணவன் ⁠689",33
"தூய்மை துணைமை துணிவுடைமை இம்மூன்றின்
வாய்மை வழியுரைப்பான் பண்பு ⁠688",30
